prefix,uri
sopropo,http://sweetontology.net/propOrdinal/
sorepsl,http://sweetontology.net/reprSciLaw/
sorepsrs,http://sweetontology.net/reprSpaceReferenceSystem/
wotsec,https://www.w3.org/2019/wot/security#
mccv,http://purl.jp/bio/10/mccv#
sorelsp,http://sweetontology.net/relaSpace/
sosttg,http://sweetontology.net/stateTimeGeologic/
soprocsc,http://sweetontology.net/procStateChange/
sorepmfo,http://sweetontology.net/reprMathFunctionOrthogonal/
sophsy,http://sweetontology.net/phenSystem/
soprops,http://sweetontology.net/propSpace/
sorepdp,http://sweetontology.net/reprDataProduct/
sorepsf,http://sweetontology.net/reprSciFunction/
edupro,http://ns.inria.fr/semed/eduprogression#
sorepsc,http://sweetontology.net/reprSciComponent/
sorelpr,http://sweetontology.net/relaProvenance/
inchikey,https://identifiers.org/inchikey:
soprocp,http://sweetontology.net/procPhysical/
somanr,http://sweetontology.net/matrNaturalResource/
sostri,http://sweetontology.net/stateRoleImpact/
eupont,http://elite.polito.it/ontologies/eupont.owl#
sorel,http://sweetontology.net/rela/
dbm,http://purl.org/net/dbm/ontology#
somaem,http://sweetontology.net/matrElementalMolecule/
soreao,http://sweetontology.net/realmOcean/
sorepmso,http://sweetontology.net/reprMathSolution/
soreaofl,http://sweetontology.net/realmOceanFloor/
sorepscd,http://sweetontology.net/reprSpaceCoordinate/
sopropmf,http://sweetontology.net/propMassFlux/
sorelcl,http://sweetontology.net/relaClimate/
soreas,http://sweetontology.net/realmSoil/
sorept,http://sweetontology.net/reprTime/
somaind,http://sweetontology.net/matrIndustrial/
sopropsm,http://sweetontology.net/propSpaceMultidimensional/
sohuj,http://sweetontology.net/humanJurisdiction/
sorear,http://sweetontology.net/realmRegion/
sopropb,http://sweetontology.net/propBinary/
sopropq,http://sweetontology.net/propQuantity/
probont,http://www.probonto.org/ontology#
sorepdsg,http://sweetontology.net/reprDataServiceGeospatial/
soprope,http://sweetontology.net/propEnergy/
sophatmopc,http://sweetontology.net/phenAtmoPrecipitation/
sopropcap,http://sweetontology.net/propCapacity/
jsonschema,https://www.w3.org/2019/wot/json-schema#
d2s,https://w3id.org/d2s/
sost,http://sweetontology.net/state/
sopropfr,http://sweetontology.net/propFraction/
sorepmg,http://sweetontology.net/reprMathGraph/
sophatmow,http://sweetontology.net/phenAtmoWind/
proton,http://www.ontotext.com/proton/
soreps,http://sweetontology.net/reprSpace/
phto,http://rhizomik.net/ontologies/PlantHealthThreats.owl.ttl#
sorep,http://sweetontology.net/repr/
soprop,http://sweetontology.net/prop/
sostrt,http://sweetontology.net/stateRoleTrust/
somael,http://sweetontology.net/matrElement/
sophec,http://sweetontology.net/phenEcology/
somapl,http://sweetontology.net/matrPlant/
soreahb,http://sweetontology.net/realmHydroBody/
somais,http://sweetontology.net/matrIsotope/
soreabb,http://sweetontology.net/realmBiolBiome/
sophst,http://sweetontology.net/phenStar/
sopropdifu,http://sweetontology.net/propDiffusivity/
donto,http://reference.data.gov.au/def/ont/dataset#
somaen,http://sweetontology.net/matrEnergy/
soreac,http://sweetontology.net/realmCryo/
somab,http://sweetontology.net/matrBiomass/
sophoc,http://sweetontology.net/phenOceanCoastal/
sorealp,http://sweetontology.net/realmLandProtected/
sorelsc,http://sweetontology.net/relaSci/
sorelph,http://sweetontology.net/relaPhysical/
sorepmst,http://sweetontology.net/reprMathStatistics/
sophso,http://sweetontology.net/phenSolid/
somac,http://sweetontology.net/matrCompound/
sopropcon,http://sweetontology.net/propConductivity/
ciao,http://ciao.it/
istex,https://data.istex.fr/ontology/istex#
somains,http://sweetontology.net/matrInstrument/
soreal,http://sweetontology.net/realmLandform/
sorepdm,http://sweetontology.net/reprDataModel/
sophcr,http://sweetontology.net/phenCryo/
sopropfu,http://sweetontology.net/propFunction/
trek,https://w3id.org/trek/
sopropst,http://sweetontology.net/propSpaceThickness/
sostsy,http://sweetontology.net/stateSystem/
sorepdsv,http://sweetontology.net/reprDataServiceValidation/
sorelch,http://sweetontology.net/relaChemical/
somaf,http://sweetontology.net/matrFacility/
sophei,http://sweetontology.net/phenEnvirImpact/
sopropcha,http://sweetontology.net/propCharge/
sostst,http://sweetontology.net/stateStorm/
sorepsu,http://sweetontology.net/reprSciUnits/
sosttc,http://sweetontology.net/stateTimeCycle/
sorealo,http://sweetontology.net/realmLandOrographic/
sophod,http://sweetontology.net/phenOceanDynamics/
sostb,http://sweetontology.net/stateBiological/
sophfd,http://sweetontology.net/phenFluidDynamics/
soreaaw,http://sweetontology.net/realmAtmoWeather/
sorepdf,http://sweetontology.net/reprDataFormat/
atts,https://data.nasa.gov/ontologies/atmonto/general#
sosto,http://sweetontology.net/stateOrdinal/
sophcy,http://sweetontology.net/phenCycle/
sopropdr,http://sweetontology.net/propDimensionlessRatio/
somaeq,http://sweetontology.net/matrEquipment/
sorepdsa,http://sweetontology.net/reprDataServiceAnalysis/
soman,http://sweetontology.net/matrAnimal/
sophel,http://sweetontology.net/phenElecMag/
snomedct,http://purl.bioontology.org/ontology/SNOMEDCT/
soreaofe,http://sweetontology.net/realmOceanFeature/
soph,http://sweetontology.net/phen/
somas,http://sweetontology.net/matrSediment/
sopropm,http://sweetontology.net/propMass/
atd,https://data.nasa.gov/ontologies/atmonto/data#
ldc,https://tac.nist.gov/tracks/SM-KBP/2018/ontologies/SeedlingOntology#
sostro,http://sweetontology.net/stateRole/
sopropcat,http://sweetontology.net/propCategorical/
soprocc,http://sweetontology.net/procChemical/
sopropche,http://sweetontology.net/propChemical/
sorepts,http://sweetontology.net/reprTimeSeason/
sophatmos,http://sweetontology.net/phenAtmoSky/
sophwn,http://sweetontology.net/phenWaveNoise/
sohuecons,http://sweetontology.net/humanEnvirConservation/
sorepsd,http://sweetontology.net/reprSpaceDirection/
sophm,http://sweetontology.net/phenMixing/
sorepm,http://sweetontology.net/reprMath/
somarocki,http://sweetontology.net/matrRockIgneous/
sorepsme,http://sweetontology.net/reprSciMethodology/
sostti,http://sweetontology.net/stateTime/
sophpc,http://sweetontology.net/phenPlanetClimate/
sopropef,http://sweetontology.net/propEnergyFlux/
sopropt,http://sweetontology.net/propTemperature/
sopho,http://sweetontology.net/phenOcean/
sopropcou,http://sweetontology.net/propCount/
cfrl,http://linkeddata.finki.ukim.mk/lod/ontology/cfrl#
sophatmoc,http://sweetontology.net/phenAtmoCloud/
sophatmofo,http://sweetontology.net/phenAtmoFog/
sophcm,http://sweetontology.net/phenCycleMaterial/
sopropdife,http://sweetontology.net/propDifference/
sweet,http://sweetontology.net/
skosthes,http://purl.org/iso25964/skos-thes#
sohueccont,http://sweetontology.net/humanEnvirControl/
sophft,http://sweetontology.net/phenFluidTransport/
sorepmf,http://sweetontology.net/reprMathFunction/
ingredient,http://www.owl-ontologies.com/test.owl/ingredient/
sophr,http://sweetontology.net/phenReaction/
sostre,http://sweetontology.net/stateRealm/
somaw,http://sweetontology.net/matrWater/
sostf,http://sweetontology.net/stateFluid/
bldont,http://ont.biglinkeddata.com/
matvoc,http://stream-ontology.com/matvoc/
sophen,http://sweetontology.net/phenEnergy/
sorepsg3,http://sweetontology.net/reprSpaceGeometry3D/
sostrg,http://sweetontology.net/stateRoleGeographic/
sophb,http://sweetontology.net/phenBiol/
sorepdsr,http://sweetontology.net/reprDataServiceReduction/
sophatmo,http://sweetontology.net/phenAtmo/
cbs,http://betalinkeddata.cbs.nl/def/cbs#
sorepsp,http://sweetontology.net/reprSciProvenance/
sophatmofr,http://sweetontology.net/phenAtmoFront/
sophatmot,http://sweetontology.net/phenAtmoTransport/
sohua,http://sweetontology.net/humanAgriculture/
sophhy,http://sweetontology.net/phenHydro/
soreaabl,http://sweetontology.net/realmAtmoBoundaryLayer/
esbici,http://vocab.ciudadesabiertas.es/def/transporte/bicicleta-publica#
somamic,http://sweetontology.net/matrMicrobiota/
sophhe,http://sweetontology.net/phenHelio/
sophw,http://sweetontology.net/phenWave/
lprov,http://id.learning-provider.data.ac.uk/terms#
mmms,http://ldf.fi/schema/mmm/
sorepds,http://sweetontology.net/reprDataService/
beo,http://pi.pauwel.be/voc/buildingelement#
somaio,http://sweetontology.net/matrIon/
biogrid,http://thebiogrid.org/
sophfi,http://sweetontology.net/phenFluidInstability/
idsc,https://w3id.org/idsa/code/
soreptd,http://sweetontology.net/reprTimeDay/
sophsyc,http://sweetontology.net/phenSystemComplexity/
sostdp,http://sweetontology.net/stateDataProcessing/
taxref,http://taxref.mnhn.fr/lod/taxon/
ccsla,http://cookingbigdata.com/linkeddata/ccsla#
sophatmol,http://sweetontology.net/phenAtmoLightning/
osmm,https://www.openstreetmap.org/meta/
sorepsmo,http://sweetontology.net/reprSciModel/
sostp,http://sweetontology.net/statePhysical/
sophatmops,http://sweetontology.net/phenAtmoPressure/
pnv,https://w3id.org/pnv#
soreaah,http://sweetontology.net/realmAstroHelio/
somapa,http://sweetontology.net/matrParticle/
ocsw,http://data.diekb.org/def/ocsw#
gleio,http://lei.info/gleio/
country,http://eulersharp.sourceforge.net/2003/03swap/countries#
schoi,https://w3id.org/scholarlydata/ontology/indicators-ontology.owl#
sohu,http://sweetontology.net/human/
sostrb,http://sweetontology.net/stateRoleBiological/
soprocw,http://sweetontology.net/procWave/
soreaer,http://sweetontology.net/realmEarthReference/
ci,https://privatealpha.com/ontology/content-inventory/1#
lv2,http://lv2plug.in/ns/lv2core/
sostef,http://sweetontology.net/stateEnergyFlux/
hdgi,https://w3id.org/hdgi#
mbkeys,https://pastebin.com/ThBfphb8#
omop,http://api.ohdsi.org/WebAPI/vocabulary/concept/
sostsp,http://sweetontology.net/stateSpace/
atm,https://data.nasa.gov/ontologies/atmonto/ATM#
sostrc,http://sweetontology.net/stateRoleChemical/
ccp,http://cookingbigdata.com/linkeddata/ccpricing#
ei2a,http://opendata.aragon.es/def/ei2a#
malaka,http://george.gr/
ccomid,http://www.ontologyrepository.com/CommonCoreOntologies/Mid/
sorealv,http://sweetontology.net/realmLandVolcanic/
sostsb,http://sweetontology.net/stateSpectralBand/
sohuea,http://sweetontology.net/humanEnvirAssessment/
wds,http://www.wikidata.org/entity/statement/
sorealf,http://sweetontology.net/realmLandFluvial/
she,http://shacleditor.org/
sorealg,http://sweetontology.net/realmLandGlacial/
soall,http://sweetontology.net/sweetAll/
ggbn,http://data.ggbn.org/schemas/ggbn/terms/
sostss,http://sweetontology.net/stateSpaceScale/
asio,http://purl.org/hercules/asio/core#
sophgt,http://sweetontology.net/phenGeolTectonic/
say,http://example.org/say/
rank,http://www.ontotext.com/owlim/RDFRank#
sohud,http://sweetontology.net/humanDecision/
sorealt,http://sweetontology.net/realmLandTectonic/
soreaab,http://sweetontology.net/realmAstroBody/
compub,https://sireneld.io/vocab/compub#
oplsoft,http://www.openlinksw.com/ontology/software#
sophg,http://sweetontology.net/phenGeol/
sophgs,http://sweetontology.net/phenGeolSeismicity/
arp,http://www.arpenteur.org/ontology/Arpenteur.owl#
sophgg,http://sweetontology.net/phenGeolGeomorphology/
sostsc,http://sweetontology.net/stateSpaceConfiguration/
sohuc,http://sweetontology.net/humanCommerce/
s4city,https://saref.etsi.org/saref4city/
dfcb,http://datafoodconsortium.org/ontologies/DFC_BusinessOntology.owl#
gx,https://graphite.synaptica.net/extension/
omim,http://purl.bioontology.org/ontology/OMIM/
sophgf,http://sweetontology.net/phenGeolFault/
sostsl,http://sweetontology.net/stateSpectralLine/
osmt,https://wiki.openstreetmap.org/wiki/Key:
bperson,http://data.vlaanderen.be/ns/persoon#
oco,https://w3id.org/oc/ontology/
mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#
docam,https://www.docam.ca/glossaurus/
birthdate,http://schema.org/birthDate/
gas,http://www.bigdata.com/rdf/gas#
io,https://iaco.me/
soreala,http://sweetontology.net/realmLandAeolian/
ccr,http://cookingbigdata.com/linkeddata/ccregions#
sophgv,http://sweetontology.net/phenGeolVolcano/
ld,http://linkeddata.ru/
brot,https://w3id.org/brot#
iaco,https://iaco.me/
dfc,http://datafoodconsortium.org/ontologies/DFC_FullModel.owl#
wasa,http://vocab.sti2.at/wasa/
uimo,http://vocab.sti2.at/uimo/
dd,http://example.org/dummydata/
sorea,http://sweetontology.net/realm/
osmrel,https://www.openstreetmap.org/relation/
taxrefprop,http://taxref.mnhn.fr/lod/property/
fernanda,http://fernanda.nl/
saref4envi,https://saref.etsi.org/saref4envi/
s4ener,https://saref.etsi.org/saref4ener/
wotc,http://purl.org/wot-catalogue#
mpg123,https://devuan.net.br/wiki/mpg123/
mgv,http://mangaview.fr/mgv#
osmway,https://www.openstreetmap.org/way/
bs,https://w3id.org/def/basicsemantics-owl#
s4agri,https://saref.etsi.org/saref4agri/
osmnode,https://www.openstreetmap.org/node/
trak,https://trakmetamodel.sourceforge.io/vocab/rdf-schema.rdf#
ogura,https://sparql.crssnky.xyz/Ogura_Hyakunin_Isshu_LinkedRDF/URIs/Ogura_Hyakunin_Isshu_schema.ttl#
knows,http://semantic.komc/usu/2020/knows#
fibo,https://spec.edmcouncil.org/fibo/ontology/master/latest/
univ,http://univ.io/
waa,http://purl.oclc.org/NET/WebApiAuthentication#
movieo,http://movie.com/ontology/
lexicog,http://www.w3.org/ns/lemon/lexicog#
oplfeat,http://www.openlinksw.com/ontology/features#
gco,http://purl.jp/bio/12/glyco/conjugate#
persoon,http://data.vlaanderen.be/ns/persoon#
ldes,http://w3id.org/ldes#
bao,http://www.bioassayontology.org/bao#
dbonto,http://dbepedia.org/ontology/
eppo,https://gd.eppo.int/taxon/
hola,https://moodle.insa-lyon.fr/course/view.php?id=
ebg,http://data.businessgraph.io/ontology#
srv,http://www.daml.org/services/owl-s/1.2/Service.owl#
jur,http://sweet.jpl.nasa.gov/2.3/humanJurisdiction.owl#
motogp,http://www.motogp.com/
cts,http://rdf.cdisc.org/ct/schema#
pgxo,http://pgxo.loria.fr/
toaru,https://metadata.moe/toaru-sparql/elements/
mr,http://marineregions.org/ns/ontology#
cso,http://cso.kmi.open.ac.uk/schema/cso/
mltd,https://mltd.pikopikopla.net/mltd-schema#
rl,http://rl.com/resources/
kko,http://kbpedia.org/kko/rc/
melding,http://lblod.data.gift/vocabularies/automatische-melding/
ams,http://data.amadeus.com/
esconv,http://vocab.ciudadesabiertas.es/def/sector-publico/convenio#
rdb,http://www.dbs.cs.uni-duesseldorf.de/RDF/relational#
fx,http://sparql.xyz/facade-x/ns/
maroc,http://fr.dbpedia.org/page/Maroc/
estraf,http://vocab.ciudadesabiertas.es/def/transporte/trafico#
xyz,http://sparql.xyz/facade-x/data/
rdapol,http://rdaregistry.info/termList/RDAPolarity/
quran,http://khalidaloufi.sa/quran#
prismdb,https://prismdb.takanakahiko.me/prism-schema.ttl#
mdcs,https://mdcs.monumentenkennis.nl/damageatlas/ontology#
esautob,http://vocab.ciudadesabiertas.es/def/transporte/autobus#
karstlink,https://ontology.uis-speleo.org/ontology/#
vlueprint,https://vlueprint.org/schema/
marcgt,https://id.loc.gov/vocabulary/marcgt/
mag,https://makg.org/property/
ble,http://vocab.rapidthings.eu/ns/ble.ttl#
geodcat,http://data.europa.eu/930/
la,https://linked.art/ns/terms/
ibeacon,http://vocab.rapidthings.eu/ns/apple/ibeacon.ttl#
nsg,https://neuroshapes.org/
i18n,https://www.w3.org/ns/i18n#
rdaut,http://rdaregistry.info/termList/RDAUnitOfTime/
ssnx,http://purl.oclc.org/NET/ssnx/ssn#
sty,http://purl.bioontology.org/ontology/STY/
accid,http://pid.accurids.com/
cto,https://w3id.org/cto#
rdat,http://rdaregistry.info/Elements/t/
w3id,https://w3id.org/
oeso,http://www.opensilex.org/vocabularies/oeso#
rdaep,http://rdaregistry.info/termList/RDAExtensionPlan/
tso,https://w3id.org/tso#
rdasource,http://rdaregistry.info/termList/RDARecordingSources/
contax,https://w3id.org/con-tax#
contry,http://dbpedia.org/resource/Lyon#
bop,https://w3id.org/bop#
check,http://pornhub.com/
datagc,https://data.grottocenter.org/ldp/
esempleo,http://vocab.ciudadesabiertas.es/def/sector-publico/empleo#
sou,http://qudt.org/vocab/sou/
vph,http://purl.org/ozo/vph.owl#
rdaxd,http://rdaregistry.info/Elements/x/datatype/
gom,https://w3id.org/gom#
rdaio,http://rdaregistry.info/Elements/i/object/
rofchrda,http://rdaregistry.info/termList/rofchrda/
mnx,https://rdf.metanetx.org/schema/
dom,https://html.spec.whatwg.org/#
srr,https://w3id.org/srr#
hops,https://rdf.ag/o/hops#
rpg,http://rpg.data.is4.site/
lado,http://archaeology.link/ontology#
w3geo,http://www.w3.org/2003/01/geo/wgs84_pos#
rdan,http://rdaregistry.info/Elements/n/
rdaao,http://rdaregistry.info/Elements/a/object/
bleadapter,http://vocab.rapidthings.eu/ns/ble/adapter.ttl#
rdapath,http://rdaregistry.info/termList/RDARecordingMethods/
rdamo,http://rdaregistry.info/Elements/m/object/
smithy,https://awslabs.github.io/smithy/rdf-1.0#
bdg,http://data.bigdatagrapes.eu/resource/ontology/
rdatd,http://rdaregistry.info/Elements/t/datatype/
textgrid,https://textgridrep.org/
itops,https://vocab.eccenca.com/itops/
vr,https://www.w3.org/2018/credentials/v1/
rdand,http://rdaregistry.info/Elements/n/datatype/
mesh2021,http://id.nlm.nih.gov/mesh/2021/
freq,http://purl.org/cld/freq/
kpd,http://purl.org/kpd/
rdamd,http://rdaregistry.info/Elements/m/datatype/
rdaid,http://rdaregistry.info/Elements/i/datatype/
matrycs,http://matrycs.com/
signify,http://purl.org/signify/ns#
rdaed,http://rdaregistry.info/Elements/e/datatype/
rdato,http://rdaregistry.info/Elements/t/object/
cerealstoo,http://rdf.ag/o/cerealstoo#
kdsf,https://kerndatensatz-forschung.de/version1/technisches_datenmodell/owl/kdsf.owl#
samian,http://lod.archaeology.link/data/samian/
slm,http://urn.fi/URN:NBN:fi:au:slm:
rdatb,http://rdaregistry.info/termList/RDATypeOfBinding/
rdaxo,http://rdaregistry.info/Elements/x/object/
rdap,http://rdaregistry.info/Elements/p/
rdatask,http://rdaregistry.info/termList/RDATasks/
rdano,http://rdaregistry.info/Elements/n/object/
cbv,https://ns.gs1.org/cbv/
rdawd,http://rdaregistry.info/Elements/w/datatype/
epcis,https://ns.gs1.org/epcis/
rdamat,http://rdaregistry.info/termList/RDAMaterial/
rdaeo,http://rdaregistry.info/Elements/e/object/
faas,http://semantic-faas.com/ontology#
m8g,http://data.europa.eu/m8g/
rdapd,http://rdaregistry.info/Elements/p/datatype/
idpo,https://w3id.org/idpo#
ogham,http://lod.ogham.link/data/
rdasca,http://rdaregistry.info/termList/scale/
cinema,http://www.semanticweb.org/julien/morgann/cinema#
seasd,https://w3id.org/seas/
citedcat,https://w3id.org/citedcat-ap/
rdawo,http://rdaregistry.info/Elements/w/object/
bcom,https://w3id.org/bcom#
oghamonto,http://ontology.ogham.link/
ofn,http://www.ontotext.com/sparql/functions/
rdaim,http://rdaregistry.info/termList/RDAInteractivityMode/
rofsfrda,http://rdaregistry.info/termList/rofsfrda/
memorix,http://memorix.io/ontology#
roffgrda,http://rdaregistry.info/termList/roffgrda/
arena,https://solid.ti.rw.fau.de/public/ns/arena#
rofitrda,http://rdaregistry.info/termList/rofitrda/
mrk,http://www.mydomain.org/Mrk-ns#
folio,http://IBCNServices.github.io/Folio-Ontology/Folio.owl#
bag2,http://bag.basisregistraties.overheid.nl/def/bag#
nprl,http://data.nobelprize.org/resource/laureate/
ch,https://schema.ld.admin.ch/
luigiusai,https://www.luigiusai.it/wp#
spec,http://www.w3.org/ns/spec#
encargado,http://semRAT.edu/
bcfowl,http://lbd.arch.rwth-aachen.de/bcfOWL#
uberon,http://purl.obolibrary.org/obo/UBERON_
paf,https://paf.link/
lib,http://purl.org/library/
comp,http://semweb.mmlab.be/ns/rml-compression#
aspect,http://purl.org/aspect/
cpg,http://modellingdh.github.io/ont/odp/pgc/
poke,https://pokemonkg.org/ontology#
lsqr,http://lsq.aksw.org/
ghga,http://w3id.org/ghga/
tci,https://w3id.org/lbs/tci#
nsd,https://w3id.org/nsd#
srmo,https://w3id.org/srmo#
mrt,http://marineregions.org/ns/placetypes#
ewg,http://ethoinformatics.org/
s223,http://data.ashrae.org/standard223#
nanopub,http://www.nanopub.org/nschema#
cpc,https://data.epo.org/linked-data/def/cpc/
eep,https://w3id.org/eep#
interop,http://www.w3.org/ns/solid/interop#
wdno,http://www.wikidata.org/prop/novalue/
ldpsc,https://solid.ti.rw.fau.de/public/ns/stream-containers#
m4i,http://w3id.org/nfdi4ing/metadata4ing#
gax,http://w3id.org/gaia-x/core#
ppeer,http://parliament.uk/ontologies/peerage/
rmlt,http://semweb.mmlab.be/ns/rml-target#
biocrm,http://ldf.fi/schema/bioc/
hpont,https://w3id.org/hpont#
hqdmontol,http://www.semanticweb.org/magma-core/ontologies/hqdm#
cgo,https://www.tno.nl/agrifood/ontology/common-greenhouse-ontology#
setl,http://purl.org/twc/vocab/setl/
srtun,https://www.inf.bi.rub.de/srtun#
ea,http://eaontology.protect.linkeddata.es/def/
edu,https://schema.edu.ee/
xmlns,http://xmlns.com/foaf/0.1/
esc,https://solid.ti.rw.fau.de/public/ns/event-sourcing-containers#
rc,https://w3id.org/rc#
srt,http://w3id.org/srt#
magmauser,http://www.semanticweb.org/magma-core/user#
djo,http://purl.org/datajourneys/
hqdm,http://www.semanticweb.org/hqdm#
magmardl,http://www.semanticweb.org/magma-core/rdl#
lds,https://solid.ti.rw.fau.de/public/ns/linked-data-structures#
walmart,https://www.amazon.de/
aff,https://w3id.org/affectedBy#
generiek,https://data.vlaanderen.be/ns/generiek#
bau,https://terminology.fraunhofer.de/voc/bau#
raum,https://terminology.fraunhofer.de/voc/raum#
lrcommon,http://landregistry.data.gov.uk/def/common/
oidc,http://www.w3.org/ns/solid/oidc#
jsonld,http://www.w3.org/ns/json-ld#
eurio,http://data.europa.eu/s66#
react,https://w3id.org/react#
paam,https://lod.mediathek-tanz-theater.de/schema/paam/
opltw,http://www.openlinksw.com/schemas/twitter#
kgi,http://ns.inria.fr/kg/index#
ontobras,http://www.semanticweb.org/fefar/ontologies/ontobras#
quid,https://w3id.org/quid/
gufo,http://purl.org/nemo/gufo#
feed,https://www.feedipedia.org/
archivo,https://archivo.dbpedia.org/onto#
rro,http://semanticweb.org/patricia/ontologies/rro#
godaddy,https://sso.godaddy.com/
olias,http://purl.org/olia/system.owl#
eb,https://w3id.org/eb#
wfont,https://w3id.org/wfont#
rto,https://w3id.org/rail/topo#
value,http://gfgfd.vs/
stix,http://purl.org/cyber/stix#
caso,http://www.w3id.org/def/caso#
bdsubj,https://purl.org/fidbaudigital/subjects#
lbdserver,https://w3id.org/lbdserver#
weki,https://en.wikipedia.org/wiki/
respond,https://w3id.org/respond#
marc,http://www.loc.gov/MARC21/slim/
covido,https://w3id.org/CovidO#
conllu,https://universaldependencies.org/format.html#
osdu,https://w3id.org/OSDU#
experts,http://emmo.info/emmo/application/maeo/experts#
ofo,https://w3id.org/ofo#
stirdata,https://w3id.org/stirdata/vocabulary/
nomo,https://nomenclature.info/nom/ontology/
sds,https://w3id.org/sds#
oeo,http://openenergy-platform.org/ontology/oeo/
diso,https://purls.helmholtz-metadaten.de/diso#
rsp,http://www.researchspace.org/resource/
dsd,http://dqm.faw.jku.at/ontologies/dsd#
rsx,http://rdf4j.org/shacl-extensions#
linkml,https://w3id.org/linkml/
pgo,http://ii.uwb.edu.pl/pgo#
dsi,https://data.dsi.omgeving.vlaanderen.be/ns/dsi#
tro,https://w3id.org/TRO/
tern,http://w3id.org/tern/ontologies/tern/
linkedart,https://linked.art/ns/terms/
icon,https://w3id.org/icon/ontology/
hni,https://collectiedata.hetnieuweinstituut.nl/
perscido,https://perscido.univ-grenoble-alpes.fr/
chameo,http://emmo.info/emmo/domain/chameo/chameo#
itcrdf,http://www.w3.org/2005/11/its/rdf#
rnce,https://data.cultureelerfgoed.nl/id/rnce#
lbds,https://w3id.org/lbdserver#
nbo,http://data.bioontology.org/ontologies/NBO/
ultragaz,https://ultragaz24horas.com/
dmo,https://w3id.org/dmo#
nom,https://nomenclature.info/nom/
asf,https://www.stm-assoc.org/asf/
tempo,http://purl.org/tempo/
robotarm,https://solid.ti.rw.fau.de/public/ns/robotArm#
ttrpg,https://w3id.org/TTRpg#
fpr,http://www.filmstandards.org/schemas/filmportal_relations#
osmo,https://purl.org/vimmp/osmo#
express,https://w3id.org/express#
veelana,http://onlyfans.com/veelana/
dqvno,https://data.norge.no/vocabulary/dqvno#
cido,http://purl.obolibrary.org/obo/cido.owl/
rcgs,https://collection.rcgs.jp/terms/
vl,https://version.link/
rism,http://rism.online/
dbd,http://dbpedia.org/datatype/
vntourism,http://www.semanticweb.org/minhn/ontologies/2021/0/vntourism#
rtedurp,http://purl.org/eduo/rtedurp/
raad,https://raadzaam.nl/schema/
roh,http://w3id.org/roh#
chemrof,https://w3id.org/chemrof/
era,http://data.europa.eu/949/
fso,https://w3id.org/fso#
bp3,http://www.biopax.org/release/biopax-level3.owl#
consolid,https://w3id.org/consolid#
chess,http://purl.org/NET/rdfchess/ontology/
gql,http://www.openlinksw.com/schemas/graphql#
besluitvor,https://data.vlaanderen.be/ns/besluitvorming#
ufo,http://ufo.com/#
iddo,https://w3id.org/iddo#
vcs,https://data.vlaanderen.be/ns/chemische_stof#
ammo,http://ldf.fi/schema/ammo/
pubchem,https://pubchem.ncbi.nlm.nih.gov/
grscicoll,https://www.gbif.org/grscicoll/collection/
film,http://semantics.id/ns/example/film/
dcb,http://dbpedia.org/resource/Category:
mondo,http://purl.obolibrary.org/obo/
cvb,http://rdfs.org/resume-rdf/base.rdfs#
nalt,https://lod.nal.usda.gov/nalt/
nen2660,https://w3id.org/nen2660/def#
coy,https://schema.coypu.org/global#
version,https://version.link/
koko,https://seznam.cz/
skosm,http://www.w3.org/2004/02/skos/mapping#
thub,http://vocabularis.crai.ub.edu/thub/
bmp,http://w3id.org/bmp#
yanice,http://yanice-boady.webflow.io/
vhbieo,https://w3id.org/vhbieo#
goavoc,http://bio2rdf.org/goa_vocabulary:
iottta,https://w3id.org/iot-tta#
dick,http://pornhub.com/
ceox,https://linkeddata.cultureelerfgoed.nl/def/ceox#
hyr,https://w3id.org/simulation/data/
lcnaf,http://id.loc.gov/authorities/names/
ntp,https://schema.finto.fi/ntp#
dbpg,http://dbpedia.org/page/
kokot,http://www.koko.t/
apods,http://activitypods.org/ns/core
